timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,altitude,altitude_precision,bearing,coordinate_precision,device_update_rate,fix_type,lateral_acc,latitude,longitude,longitudinal_acc,satellites,speed
unix time,,,s,m,m,DOP,deg,DOP,Hz,,G,deg,deg,G,sats,m/s
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps
1685377075.2,0,6,399.6,4659.733,17.5,1.0,111.8,0.7,7.04462,2.0,0.80913,56.5976608,23.6908042,0.16828,12.0,20.974
1685377075.4,0,6,399.8,4663.919,17.5,1.0,107.4,0.7,7.01209,2.0,0.72409,56.5976483,23.6908687,0.16612,12.0,21.38
1685377075.5,0,6,399.9,4666.024,17.5,1.0,105.5,0.7,6.99305,2.0,0.68398,56.597643,23.6909017,0.14602,12.0,21.283
1685377075.6,0,6,400.0,4668.169,17.5,1.0,104.4,0.7,6.97169,2.0,0.65155,56.597638,23.6909355,0.11395,12.0,21.869
1685377075.8,0,6,400.2,4672.505,17.5,1.0,102.1,0.7,6.93091,2.0,0.60672,56.5976292,23.6910045,-0.00995,13.0,21.535
1685377075.9,0,6,400.3,4674.676,17.6,1.0,99.7,0.7,6.9136,2.0,0.58671,56.5976255,23.6910393,-0.08998,13.0,21.56
1685377076.1,0,6,400.5,4678.856,17.6,1.0,96.6,0.7,6.90023,2.0,0.54957,56.5976198,23.6911068,-0.24654,13.0,20.856
1685377076.2,0,6,400.6,4681.132,17.5,1.0,96.1,0.7,6.9062,2.0,0.54171,56.5976192,23.691144,-0.3062,13.0,20.454
1685377076.4,0,6,400.8,4685.12,17.5,1.0,92.6,0.7,6.9426,2.0,0.56057,56.5976168,23.691209,-0.36776,11.0,19.724
1685377076.5,0,6,400.9,4687.059,17.5,1.0,90.2,0.7,6.97358,2.0,0.58238,56.5976163,23.6912407,-0.37707,11.0,19.148
1685377076.6,0,6,401.0,4688.957,17.5,1.0,89.2,0.7,7.00463,2.0,0.60939,56.5976163,23.6912717,-0.38517,12.0,19.045
1685377076.8,0,6,401.2,4692.667,17.5,1.0,84.9,0.7,7.07546,2.0,0.66372,56.5976183,23.6913322,-0.40145,12.0,18.196
1685377076.9,0,6,401.3,4694.433,17.5,1.0,82.1,0.7,7.12008,2.0,0.69199,56.5976202,23.6913608,-0.41185,12.0,17.62
1685377077.0,0,6,401.4,4696.177,17.5,1.0,80.4,0.7,7.16445,2.0,0.72172,56.5976225,23.691389,-0.42244,12.0,17.388
1685377077.2,0,6,401.6,4699.782,17.5,1.0,75.1,0.7,7.25626,2.0,0.77443,56.597631,23.6914458,-0.43031,11.0,16.488
1685377077.3,0,6,401.7,4701.376,17.5,1.0,71.6,0.7,7.30023,2.0,0.79949,56.597635,23.6914708,-0.42301,11.0,15.829
1685377077.4,0,6,401.8,4702.94,17.5,1.0,69.2,0.7,7.33814,2.0,0.8224,56.5976398,23.6914948,-0.41341,11.0,15.577
1685377077.6,0,6,402.0,4705.962,17.5,1.0,62.7,0.7,7.38809,2.0,0.86122,56.597651,23.6915398,-0.37295,11.0,14.873
1685377077.7,0,6,402.1,4707.428,17.5,1.0,58.6,0.7,7.40444,2.0,0.87643,56.5976573,23.6915608,-0.35328,11.0,14.374
1685377077.8,0,6,402.2,4708.844,17.5,1.0,55.6,0.7,7.41939,2.0,0.89092,56.5976643,23.6915802,-0.33575,11.0,14.291
1685377078.0,0,6,402.4,4711.598,17.5,1.0,47.6,0.7,7.43944,2.0,0.92134,56.5976797,23.6916155,-0.26966,11.0,13.787
1685377078.1,0,6,402.5,4712.939,17.5,1.0,44.7,0.7,7.45454,2.0,0.93737,56.597688,23.6916313,-0.2111,11.0,12.83
1685377078.2,0,6,402.6,4714.394,17.5,1.0,39.3,0.7,7.47744,2.0,0.95211,56.597698,23.6916467,-0.12773,11.0,13.175
1685377078.4,0,6,402.8,4716.943,17.5,1.0,31.2,0.7,7.53069,2.0,0.95848,56.5977167,23.6916708,0.09399,11.0,12.979
1685377078.5,0,6,402.9,4718.244,17.5,1.0,27.5,0.7,7.56742,2.0,0.948,56.5977268,23.6916813,0.20938,11.0,12.887
1685377078.6,0,6,403.0,4719.568,17.5,1.0,22.4,0.7,7.60548,2.0,0.92791,56.5977377,23.6916903,0.31691,11.0,13.705
1685377078.7,0,6,403.1,4720.938,17.5,1.0,19.4,0.7,7.63604,2.0,0.89666,56.5977492,23.6916983,0.41202,11.0,14.127
1685377078.9,0,6,403.3,4723.888,17.5,1.0,13.1,0.7,7.66591,2.0,0.81956,56.5977747,23.6917117,0.55573,12.0,15.192
1685377079.0,0,6,403.4,4725.458,17.6,1.0,10.5,0.7,7.66677,2.0,0.776,56.5977885,23.6917168,0.5952,13.0,16.061
1685377079.1,0,6,403.5,4727.074,17.6,1.0,8.2,0.7,7.65165,2.0,0.73378,56.5978028,23.6917212,0.61963,13.0,16.509
1685377079.3,0,6,403.7,4730.593,17.5,1.0,3.3,0.7,7.59404,2.0,0.64471,56.5978343,23.6917267,0.65401,13.0,17.64
1685377079.4,0,6,403.8,4732.411,17.5,1.0,1.7,0.7,7.56868,2.0,0.59201,56.5978507,23.691728,0.66066,12.0,18.474
1685377079.6,0,6,404.0,4736.21,17.5,1.0,358.1,0.7,7.5625,2.0,0.49323,56.5978848,23.6917277,0.6833,12.0,19.924
1685377079.7,0,6,404.1,4738.214,17.6,1.0,357.2,0.7,7.59738,2.0,0.44757,56.5979028,23.6917262,0.70157,11.0,20.264
1685377079.8,0,6,404.2,4740.255,17.6,1.0,356.6,0.7,7.65831,2.0,0.40584,56.5979212,23.6917243,0.71566,11.0,20.645
1685377079.9,0,6,404.3,4742.411,17.6,1.0,354.7,0.7,7.74208,2.0,0.36327,56.5979405,23.6917217,0.72048,11.0,22.106
1685377080.0,0,6,404.4,4744.627,17.6,1.0,353.9,0.7,7.8425,2.0,0.31633,56.5979603,23.6917182,0.69877,11.0,22.8
1685377080.1,0,6,404.5,4746.92,17.6,1.2,353.8,0.7,7.95988,2.0,0.26032,56.5979808,23.6917142,0.63902,11.0,23.448
1685377080.2,0,6,404.6,4749.557,17.8,1.2,353.2,0.7,8.08483,2.0,0.19535,56.5980043,23.6917083,0.52689,11.0,24.143
1685377080.4,0,6,404.8,4754.559,17.8,1.2,353.0,0.7,8.34071,2.0,0.05359,56.598049,23.6916987,0.19221,11.0,25.414
1685377080.5,0,6,404.9,4757.043,17.8,1.2,352.8,0.7,8.45607,2.0,-0.01477,56.5980712,23.6916937,0.01421,11.0,25.084
1685377080.6,0,6,405.0,4759.546,17.8,1.2,353.0,0.7,8.55568,2.0,-0.07938,56.5980935,23.6916885,-0.14243,11.0,24.93
1685377080.7,0,6,405.1,4762.027,17.8,1.2,353.4,0.7,8.62634,2.0,-0.13954,56.5981157,23.6916838,-0.26814,11.0,24.462
1685377080.8,0,6,405.2,4764.452,17.8,1.2,353.7,0.7,8.66531,2.0,-0.19426,56.5981373,23.6916793,-0.35822,11.0,24.215
1685377080.9,0,6,405.3,4766.781,17.8,1.2,354.9,0.7,8.67054,2.0,-0.24783,56.5981582,23.6916755,-0.41853,12.0,23.201
1685377081.0,0,6,405.4,4769.087,17.9,1.2,355.4,0.7,8.64996,2.0,-0.30296,56.5981788,23.6916723,-0.45192,12.0,22.934
1685377081.2,0,6,405.6,4774.09,17.7,1.1,357.4,0.7,8.51875,2.0,-0.40266,56.5982235,23.6916625,-0.45996,12.0,22.059
1685377081.3,0,6,405.7,4776.26,17.7,1.1,359.2,0.7,8.42568,2.0,-0.44889,56.598243,23.6916613,-0.45291,13.0,21.463
1685377081.4,0,6,405.8,4778.372,17.7,1.1,359.7,0.7,8.32513,2.0,-0.48957,56.598262,23.691661,-0.45371,13.0,21.324
1685377081.6,0,6,406.0,4782.508,17.8,1.1,3.3,0.7,8.08611,2.0,-0.53534,56.5982992,23.6916635,-0.46842,13.0,20.321
1685377081.7,0,6,406.1,4784.516,17.8,1.1,6.2,0.7,7.96606,2.0,-0.52539,56.5983172,23.6916662,-0.4733,13.0,19.719
1685377081.8,0,6,406.2,4786.438,17.9,1.1,7.0,0.7,7.84445,2.0,-0.48689,56.5983343,23.6916698,-0.47614,13.0,19.245
1685377082.0,0,6,406.4,4790.187,18.0,1.1,9.4,0.7,7.62288,2.0,-0.34142,56.5983677,23.691679,-0.4582,13.0,18.417
1685377082.1,0,6,406.5,4792.012,18.1,1.0,10.7,0.7,7.52982,2.0,-0.2403,56.5983838,23.6916842,-0.44809,13.0,17.717
1685377082.2,0,6,406.6,4794.218,17.8,1.0,10.9,0.7,7.44194,2.0,-0.13158,56.5984037,23.6916852,-0.44955,13.0,17.738
1685377082.4,0,6,406.8,4797.63,17.9,1.0,10.6,0.7,7.28611,2.0,0.10873,56.5984338,23.6916953,-0.48347,13.0,17.013
1685377082.5,0,6,406.9,4799.304,18.0,1.0,8.6,0.7,7.22468,2.0,0.22276,56.5984487,23.6917,-0.50259,13.0,16.092
1685377082.7,0,6,407.1,4802.427,18.1,1.0,5.3,0.7,7.11806,2.0,0.4151,56.5984765,23.6917068,-0.52622,13.0,14.883
1685377082.8,0,6,407.2,4803.915,18.1,1.0,4.7,0.7,7.08061,2.0,0.51155,56.5984898,23.691709,-0.53577,13.0,14.842
1685377083.0,0,6,407.4,4806.677,18.2,1.0,359.6,0.7,7.04357,2.0,0.68945,56.5985147,23.69171,-0.54904,13.0,13.309
1685377083.1,0,6,407.5,4807.959,18.2,1.0,353.4,0.7,7.04338,2.0,0.75514,56.5985262,23.6917087,-0.53951,13.0,12.439
1685377083.2,0,6,407.6,4809.85,17.9,1.0,350.3,0.7,7.05419,2.0,0.80414,56.5985422,23.6916982,-0.51287,13.0,12.11
1685377083.4,0,6,407.8,4812.18,18.0,1.0,342.1,0.8,7.1132,2.0,0.84674,56.5985625,23.691689,-0.40503,12.0,11.354
1685377083.5,0,6,407.9,4813.284,18.0,1.0,337.5,0.8,7.16299,2.0,0.86277,56.5985718,23.6916828,-0.33565,12.0,10.803
1685377083.6,0,6,408.0,4814.343,18.1,1.0,334.0,0.8,7.22609,2.0,0.88157,56.5985805,23.6916757,-0.25789,12.0,10.726
1685377083.8,0,6,408.2,4816.404,18.2,1.0,323.3,0.8,7.37123,2.0,0.91854,56.5985962,23.6916577,-0.07263,11.0,10.227
1685377083.9,0,6,408.3,4817.427,18.3,1.0,316.0,0.8,7.44789,2.0,0.92243,56.5986032,23.6916468,0.02528,11.0,10.145
1685377084.0,0,6,408.4,4818.459,18.3,1.0,310.2,0.8,7.5231,2.0,0.91666,56.5986095,23.6916345,0.12681,11.0,10.454
1685377084.1,0,6,408.5,4819.498,18.4,1.3,308.8,0.8,7.58843,2.0,0.90913,56.5986155,23.6916215,0.23718,11.0,10.608
1685377084.3,0,6,408.7,4822.371,18.1,1.3,300.1,0.8,7.67332,2.0,0.85187,56.5986312,23.6915842,0.44068,11.0,11.349
1685377084.4,0,6,408.8,4823.563,18.2,1.3,290.2,0.8,7.69891,2.0,0.80466,56.5986357,23.6915665,0.52542,11.0,12.65
1685377084.5,0,6,408.9,4824.799,18.3,1.3,293.0,0.8,7.7091,2.0,0.7427,56.5986397,23.6915477,0.59523,11.0,12.516
1685377084.7,0,6,409.1,4827.501,18.4,1.3,288.4,0.7,7.68024,2.0,0.55893,56.5986472,23.6915057,0.67752,11.0,13.684
1685377084.8,0,6,409.2,4828.963,18.5,1.3,280.4,0.7,7.65562,2.0,0.44424,56.5986503,23.6914825,0.67801,11.0,15.675
1685377084.9,0,6,409.3,4830.513,18.6,1.3,285.3,0.7,7.62447,2.0,0.32656,56.5986535,23.6914578,0.6539,11.0,15.387
1685377085.1,0,6,409.5,4833.773,18.7,1.3,283.9,0.9,7.55668,2.0,0.08898,56.5986598,23.6914058,0.5376,10.0,16.755
1685377085.2,0,6,409.6,4835.977,18.4,1.2,281.6,0.9,7.53789,2.0,-0.00802,56.5986673,23.6913725,0.46702,10.0,17.671
1685377085.3,0,6,409.7,4837.729,18.5,1.2,284.8,0.9,7.53225,2.0,-0.07722,56.598671,23.6913447,0.40275,10.0,17.507
1685377085.5,0,6,409.9,4841.281,18.6,1.2,286.4,0.9,7.55704,2.0,-0.18574,56.598679,23.6912885,0.29472,10.0,17.877
1685377085.6,0,6,410.0,4843.11,18.6,1.2,284.6,0.9,7.59065,2.0,-0.2466,56.5986833,23.6912597,0.2499,10.0,18.592
1685377085.7,0,6,410.1,4844.945,18.7,1.2,288.8,0.9,7.63342,2.0,-0.30696,56.5986882,23.691231,0.21763,10.0,18.186
1685377085.8,0,6,410.2,4846.786,18.7,1.2,286.9,0.9,7.67878,2.0,-0.39952,56.5986932,23.6912023,0.18109,10.0,18.839
1685377086.0,0,6,410.4,4850.47,18.8,1.2,290.7,0.9,7.76976,2.0,-0.62819,56.5987048,23.691146,0.11405,10.0,18.844
1685377086.1,0,6,410.5,4852.345,18.8,1.2,297.0,0.9,7.81371,2.0,-0.72503,56.5987117,23.691118,0.09844,10.0,18.463
1685377086.2,0,6,410.6,4854.634,18.6,1.2,294.6,0.9,7.84799,2.0,-0.79997,56.598722,23.6910857,0.09621,10.0,19.024
1685377086.3,0,6,410.7,4856.493,18.7,1.2,300.6,0.9,7.86545,2.0,-0.84476,56.5987297,23.6910587,0.10679,10.0,18.906
1685377086.5,0,6,410.9,4860.323,18.8,1.2,305.7,0.9,7.85713,2.0,-0.8707,56.5987477,23.6910053,0.1555,11.0,19.148
1685377086.6,0,6,411.0,4862.239,18.8,1.2,304.6,0.9,7.82626,2.0,-0.86794,56.5987577,23.6909798,0.18531,11.0,19.364
1685377086.7,0,6,411.1,4864.175,18.8,1.2,311.5,0.9,7.76915,2.0,-0.83547,56.5987683,23.6909548,0.21755,11.0,19.626
1685377086.9,0,6,411.3,4868.12,18.9,1.2,315.6,0.9,7.61001,2.0,-0.74584,56.598792,23.6909068,0.28929,11.0,20.264
1685377087.0,0,6,411.4,4870.166,19.0,1.2,314.6,0.9,7.51686,2.0,-0.71637,56.598805,23.6908832,0.3222,11.0,20.398
1685377087.2,0,6,411.6,4874.557,18.9,1.2,318.8,0.9,7.32907,2.0,-0.68721,56.5988348,23.6908362,0.36714,11.0,21.257
1685377087.3,0,6,411.7,4876.716,19.0,1.2,323.9,0.9,7.24641,2.0,-0.66278,56.59885,23.6908142,0.35812,11.0,22.003
1685377087.4,0,6,411.8,4878.944,19.0,1.2,323.7,0.9,7.17611,2.0,-0.61633,56.5988662,23.6907927,0.31314,11.0,22.317
1685377087.6,0,6,412.0,4883.451,19.1,1.2,326.8,0.8,7.04927,2.0,-0.48007,56.5988998,23.6907517,0.11965,12.0,22.749
1685377087.7,0,6,412.1,4885.683,19.2,1.2,325.9,0.8,6.99493,2.0,-0.43939,56.5989165,23.6907313,-0.01835,12.0,22.569
1685377087.9,0,6,412.3,4890.202,19.3,1.2,330.1,0.8,6.90695,2.0,-0.45481,56.5989517,23.6906943,-0.3419,12.0,22.265
1685377088.1,0,6,412.5,4894.427,19.4,1.2,332.6,0.8,6.84996,2.0,-0.49298,56.5989853,23.6906623,-0.61813,12.0,20.686
1685377088.2,0,6,412.6,4896.605,19.4,1.2,334.8,0.8,6.83755,2.0,-0.50062,56.5990028,23.6906463,-0.70083,12.0,19.878
1685377088.3,0,6,412.7,4898.546,19.4,1.2,335.5,0.8,6.83661,2.0,-0.49504,56.5990187,23.690633,-0.74566,12.0,18.973
1685377088.5,0,6,412.9,4902.196,19.5,1.2,338.6,0.9,6.86437,2.0,-0.49191,56.5990488,23.6906095,-0.77196,11.0,17.419
1685377088.6,0,6,413.0,4903.882,19.6,1.2,339.7,0.9,6.89005,2.0,-0.50112,56.599063,23.6905997,-0.76621,11.0,16.92
1685377088.7,0,6,413.1,4905.548,19.6,1.2,342.2,0.9,6.92006,2.0,-0.51592,56.5990772,23.6905908,-0.7599,11.0,15.953
1685377088.9,0,6,413.3,4908.593,19.7,1.2,346.6,0.9,6.98059,2.0,-0.56931,56.5991035,23.6905772,-0.73689,11.0,14.518
1685377089.0,0,6,413.4,4909.998,19.7,1.2,348.3,0.9,7.01091,2.0,-0.60631,56.5991158,23.6905722,-0.72122,11.0,13.89
1685377089.2,0,6,413.6,4912.773,19.7,1.2,354.0,0.9,7.06828,2.0,-0.68495,56.5991407,23.6905677,-0.66213,11.0,12.465
1685377089.3,0,6,413.7,4913.98,19.7,1.2,359.2,0.9,7.10376,2.0,-0.71379,56.5991515,23.6905663,-0.6132,11.0,11.652
1685377089.5,0,6,413.9,4916.206,19.8,1.2,7.1,0.9,7.21349,2.0,-0.73817,56.5991715,23.6905678,-0.49615,11.0,10.546
1685377089.6,0,6,414.0,4917.255,19.8,1.2,9.3,0.9,7.28436,2.0,-0.74718,56.5991808,23.6905703,-0.44583,11.0,10.351
1685377089.7,0,6,414.1,4918.258,19.9,1.2,14.7,1.0,7.37127,2.0,-0.763,56.5991897,23.6905737,-0.40561,10.0,9.934
1685377089.8,0,6,414.2,4919.243,19.9,1.2,17.7,1.0,7.46725,2.0,-0.78518,56.5991982,23.6905782,-0.37592,10.0,9.605
1685377089.9,0,6,414.3,4920.173,19.9,1.2,23.9,1.0,7.56837,2.0,-0.81052,56.599206,23.6905835,-0.35039,10.0,9.322
1685377090.0,0,6,414.4,4921.085,20.0,1.2,29.9,1.0,7.66359,2.0,-0.83769,56.5992133,23.6905902,-0.32162,10.0,8.797
1685377090.2,0,6,414.6,4923.113,19.9,1.5,41.1,0.9,7.80864,2.0,-0.87789,56.5992277,23.6906107,-0.25494,11.0,8.396
1685377090.3,0,6,414.7,4923.937,19.9,1.5,46.8,0.9,7.84496,2.0,-0.89045,56.599233,23.69062,-0.21784,11.0,8.293
1685377090.4,0,6,414.8,4924.759,20.0,1.5,53.6,0.9,7.84028,2.0,-0.89935,56.5992378,23.6906302,-0.18336,11.0,8.123
1685377090.6,0,6,415.0,4926.315,20.0,1.5,66.4,0.9,7.73226,2.0,-0.89673,56.5992448,23.6906522,-0.10289,11.0,7.691
1685377090.7,0,6,415.1,4927.074,20.1,1.5,74.1,0.9,7.6405,2.0,-0.88258,56.5992472,23.6906638,-0.04779,11.0,7.531
1685377090.9,0,6,415.3,4928.596,20.1,1.5,85.4,0.9,7.42604,2.0,-0.85176,56.5992495,23.6906883,0.07612,12.0,7.825
1685377091.0,0,6,415.4,4929.393,20.2,1.5,90.1,0.9,7.33675,2.0,-0.84168,56.5992498,23.6907013,0.13863,12.0,8.118
1685377091.1,0,6,415.5,4930.201,20.2,1.5,96.6,0.9,7.27322,2.0,-0.83509,56.5992493,23.6907145,0.19765,12.0,8.139
1685377091.3,0,6,415.7,4932.047,20.2,1.5,107.9,0.9,7.21333,2.0,-0.83698,56.5992463,23.6907442,0.30804,12.0,8.638
1685377091.4,0,6,415.8,4932.944,20.2,1.5,111.7,0.9,7.22606,2.0,-0.83513,56.5992437,23.690758,0.35806,12.0,9.229
1685377091.5,0,6,415.9,4933.876,20.2,1.5,118.5,0.9,7.26615,2.0,-0.82763,56.5992402,23.6907718,0.40185,12.0,9.502
1685377091.7,0,6,416.1,4935.864,20.2,1.5,127.8,0.9,7.38103,2.0,-0.80807,56.5992307,23.6907993,0.46981,12.0,10.551
1685377091.8,0,6,416.2,4936.953,20.2,1.5,129.3,0.9,7.45379,2.0,-0.80458,56.5992245,23.6908132,0.49514,12.0,11.014
1685377091.9,0,6,416.3,4938.076,20.2,1.5,135.3,0.9,7.52341,2.0,-0.8108,56.5992177,23.6908267,0.52043,12.0,11.632
1685377092.0,0,6,416.4,4939.256,20.2,1.5,137.7,0.9,7.58137,2.0,-0.82847,56.59921,23.69084,0.54755,12.0,11.997
1685377092.2,0,6,416.6,4942.179,20.0,1.5,145.6,1.0,7.64632,2.0,-0.86867,56.5991902,23.6908713,0.61343,11.0,13.067
1685377092.3,0,6,416.7,4943.542,20.0,1.5,151.4,1.0,7.6558,2.0,-0.8699,56.5991797,23.6908828,0.64853,11.0,14.003
1685377092.4,0,6,416.8,4944.966,20.0,1.5,153.0,0.9,7.6445,2.0,-0.8514,56.5991683,23.6908937,0.67715,11.0,14.425
1685377092.6,0,6,417.0,4948.022,20.0,1.5,159.1,0.9,7.56587,2.0,-0.73274,56.599143,23.690913,0.68231,11.0,15.958
1685377092.7,0,6,417.1,4949.67,20.0,1.5,162.5,0.7,7.51776,2.0,-0.62292,56.599129,23.6909218,0.63795,12.0,16.992
1685377092.9,0,6,417.3,4953.149,20.0,1.5,165.0,0.7,7.4174,2.0,-0.3514,56.599099,23.690938,0.45589,12.0,18.206
1685377093.0,0,6,417.4,4954.974,20.1,1.5,165.0,0.7,7.38251,2.0,-0.20971,56.5990832,23.6909458,0.34017,11.0,18.438
1685377093.1,0,6,417.5,4956.832,20.1,1.1,165.1,0.9,7.36155,2.0,-0.07293,56.599067,23.6909535,0.22219,10.0,18.69
1685377093.2,0,6,417.6,4958.955,20.0,1.1,165.1,0.9,7.35221,2.0,0.06089,56.5990488,23.6909642,0.10758,10.0,18.561
1685377093.4,0,6,417.8,4962.671,20.0,1.1,163.5,0.7,7.35934,2.0,0.32789,56.5990167,23.6909807,-0.09369,11.0,18.571
1685377093.5,0,6,417.9,4964.481,20.0,1.1,161.0,0.7,7.38843,2.0,0.4473,56.5990012,23.6909897,-0.16862,11.0,18.088
1685377093.7,0,6,418.1,4968.083,20.1,1.1,157.1,0.9,7.48023,2.0,0.61584,56.5989708,23.6910103,-0.25253,10.0,17.573
1685377093.8,0,6,418.2,4969.838,20.1,1.1,155.8,0.9,7.54032,2.0,0.67294,56.5989563,23.6910217,-0.27459,10.0,17.563
1685377093.9,0,6,418.3,4971.552,20.1,1.1,152.1,0.9,7.60375,2.0,0.7169,56.5989425,23.691034,-0.28953,11.0,17.008
1685377094.0,0,6,418.4,4973.239,20.1,1.1,151.1,0.9,7.66419,2.0,0.75419,56.5989292,23.6910472,-0.29796,11.0,16.91
1685377094.1,0,6,418.5,4974.904,20.1,1.2,146.8,0.7,7.71695,2.0,0.7813,56.5989163,23.6910612,-0.29988,13.0,16.354
1685377094.3,0,6,418.7,4978.448,20.0,1.2,140.9,0.7,7.78854,2.0,0.82859,56.5988903,23.6910947,-0.28702,13.0,15.865
1685377094.4,0,6,418.8,4980.014,20.0,1.2,139.6,0.7,7.81387,2.0,0.84651,56.5988795,23.691111,-0.27603,13.0,15.778
1685377094.5,0,6,418.9,4981.578,20.0,1.2,134.7,0.7,7.81972,2.0,0.86326,56.5988692,23.6911283,-0.265,13.0,15.361
1685377094.7,0,6,419.1,4984.602,20.1,1.2,128.0,0.7,7.7732,2.0,0.89053,56.5988508,23.6911648,-0.24202,13.0,14.883
1685377094.8,0,6,419.2,4986.075,20.1,1.2,126.4,0.7,7.7199,2.0,0.9016,56.5988428,23.691184,-0.22896,13.0,14.708
1685377094.9,0,6,419.3,4987.527,20.1,1.2,120.6,0.7,7.64091,2.0,0.90082,56.5988357,23.6912038,-0.20699,12.0,14.44
1685377095.1,0,6,419.5,4990.36,20.1,1.2,113.8,0.7,7.45109,2.0,0.88491,56.5988237,23.6912447,-0.14451,12.0,14.111
1685377095.2,0,6,419.6,4992.078,20.0,1.0,111.3,0.7,7.35764,2.0,0.87655,56.5988168,23.6912698,-0.09866,12.0,13.941
1685377095.4,0,6,419.8,4994.828,20.1,1.0,103.7,0.7,7.20362,2.0,0.86682,56.5988097,23.6913128,0.00493,12.0,14.049
1685377095.5,0,6,419.9,4996.223,20.1,1.0,99.3,0.9,7.15082,2.0,0.8675,56.5988072,23.6913352,0.05194,9.0,13.921
1685377095.6,0,6,420.0,4997.633,20.1,1.0,96.9,0.9,7.11557,2.0,0.87459,56.5988055,23.691358,0.08974,9.0,14.317
1685377095.8,0,6,420.2,5000.496,20.1,1.0,91.1,0.9,7.07194,2.0,0.8892,56.5988038,23.6914047,0.12269,9.0,14.621
1685377095.9,0,6,420.3,5001.965,20.1,1.0,86.6,0.9,7.06939,2.0,0.89486,56.5988042,23.6914287,0.11954,9.0,14.765
1685377096.1,0,6,420.5,5004.882,20.1,1.0,79.2,0.9,7.08834,2.0,0.89166,56.5988072,23.691476,0.09878,10.0,14.801
1685377096.2,0,6,420.6,5006.792,20.0,1.4,77.2,0.9,7.11271,2.0,0.88413,56.5988092,23.691507,0.08684,10.0,14.765
1685377096.3,0,6,420.7,5008.292,20.0,1.4,72.9,0.9,7.14919,2.0,0.87733,56.5988127,23.6915307,0.07309,10.0,15.078
1685377096.5,0,6,420.9,5011.287,20.1,1.4,67.2,0.9,7.26162,2.0,0.87887,56.5988218,23.6915767,0.03868,11.0,15.33
1685377096.6,0,6,421.0,5012.803,20.1,1.4,64.5,0.9,7.34237,2.0,0.88487,56.5988273,23.6915993,0.02369,11.0,15.032
1685377096.7,0,6,421.1,5014.305,20.1,1.4,60.7,0.9,7.42998,2.0,0.89362,56.5988335,23.6916212,0.01658,10.0,15.207
1685377096.8,0,6,421.2,5015.826,20.1,1.4,57.1,1.0,7.53133,2.0,0.90044,56.5988407,23.6916423,0.01737,9.0,15.15
1685377097.0,0,6,421.4,5018.837,20.1,1.4,50.4,1.0,7.74459,2.0,0.89715,56.5988567,23.691682,0.03987,9.0,15.114
1685377097.1,0,6,421.5,5020.348,20.1,1.6,47.0,1.0,7.85441,2.0,0.8855,56.5988657,23.6917005,0.05825,9.0,15.176
1685377097.2,0,6,421.6,5022.042,20.0,1.6,43.1,1.0,7.95272,2.0,0.87143,56.598876,23.6917208,0.07789,9.0,15.372
1685377097.3,0,6,421.7,5023.571,20.0,1.6,41.3,1.0,8.03925,2.0,0.86213,56.5988862,23.6917377,0.10653,9.0,15.305
1685377097.4,0,6,421.8,5025.118,20.0,1.6,37.5,1.0,8.11002,2.0,0.85835,56.598897,23.6917535,0.14459,9.0,15.547
1685377097.5,0,6,421.9,5026.662,20.0,1.6,35.1,0.8,8.16976,2.0,0.86223,56.5989082,23.6917685,0.19604,10.0,15.474
1685377097.7,0,6,422.1,5029.832,19.9,1.6,28.3,0.8,8.2371,2.0,0.88194,56.5989325,23.6917955,0.32942,10.0,16.318
1685377097.8,0,6,422.2,5031.487,19.9,1.6,24.8,0.8,8.24982,2.0,0.8832,56.5989458,23.6918075,0.39566,10.0,17.033
1685377097.9,0,6,422.3,5033.187,19.9,1.6,22.9,0.8,8.2496,2.0,0.86934,56.5989598,23.6918187,0.45248,10.0,16.961
1685377098.0,0,6,422.4,5034.915,19.9,1.6,19.1,0.8,8.24412,2.0,0.8345,56.5989743,23.6918288,0.49926,10.0,17.836
1685377098.2,0,6,422.6,5038.555,19.7,1.4,13.9,0.9,8.21885,2.0,0.71229,56.5990058,23.691845,0.56182,10.0,18.957
1685377098.3,0,6,422.7,5040.46,19.7,1.4,12.6,0.9,8.21485,2.0,0.63933,56.5990225,23.6918522,0.57773,10.0,19.4
1685377098.4,0,6,422.8,5042.428,19.7,1.4,10.5,0.9,8.21479,2.0,0.56867,56.5990398,23.6918587,0.58138,10.0,20.187
1685377098.5,0,6,422.9,5044.479,19.7,1.4,9.8,0.9,8.21842,2.0,0.50505,56.599058,23.6918645,0.57737,9.0,20.763
1685377098.6,0,6,423.0,5046.563,19.7,1.4,8.7,1.0,8.23004,2.0,0.45046,56.5990765,23.69187,0.56607,8.0,21.241
1685377098.7,0,6,423.1,5048.717,19.7,1.4,7.7,1.0,8.24307,2.0,0.4019,56.5990957,23.691875,0.55015,8.0,21.823
1685377098.9,0,6,423.3,5053.175,19.6,1.4,6.0,0.9,8.25798,2.0,0.31543,56.5991355,23.6918833,0.49171,9.0,22.769
1685377099.0,0,6,423.4,5055.484,19.6,1.4,5.1,0.9,8.2582,2.0,0.27582,56.5991562,23.691887,0.44785,9.0,23.315
